2020.10.19,00:00,1.1718,1.172,1.1718,1.172,8
2020.10.19,00:30,1.1719,1.172,1.1715,1.1719,35
2020.10.19,00:30,1.1719,1.1719,1.1717,1.1718,6
2020.10.19,02:30,1.1714,1.1715,1.1714,1.1714,22
2020.10.19,03:00,1.1715,1.1722,1.1714,1.1718,170
2020.10.19,03:30,1.1717,1.1723,1.1717,1.1723,133
2020.10.19,04:00,1.1724,1.1724,1.1715,1.1716,123
2020.10.19,04:30,1.1715,1.1719,1.1713,1.1714,106
2020.10.19,05:00,1.1713,1.1714,1.1708,1.1712,150
2020.10.19,05:30,1.1713,1.1714,1.171,1.1714,62
2020.10.19,06:00,1.1713,1.1714,1.1706,1.1707,151
2020.10.19,06:30,1.1708,1.1708,1.1705,1.1706,67
2020.10.19,07:00,1.1705,1.1706,1.1704,1.1705,29
2020.10.19,07:30,1.1704,1.1706,1.1703,1.1705,46
2020.10.19,08:00,1.1704,1.1708,1.1704,1.1707,20
2020.10.19,08:30,1.1708,1.1713,1.1708,1.1712,41
2020.10.19,09:00,1.1711,1.1712,1.1707,1.1709,163
2020.10.19,09:30,1.171,1.171,1.1702,1.1704,211
2020.10.19,10:00,1.1703,1.1716,1.1703,1.1712,444
2020.10.19,10:30,1.1713,1.1724,1.1707,1.1721,377
2020.10.19,11:00,1.172,1.1734,1.172,1.1733,238
2020.10.19,11:30,1.1734,1.1741,1.173,1.1737,262
2020.10.19,12:00,1.1738,1.1753,1.1736,1.1752,307
2020.10.19,12:30,1.1753,1.1762,1.1752,1.1755,317
2020.10.19,13:00,1.1756,1.1758,1.1752,1.1758,177
2020.10.19,13:30,1.1757,1.1766,1.1754,1.1766,206
2020.10.19,14:00,1.1765,1.1768,1.1764,1.1767,209
2020.10.19,14:30,1.1768,1.1788,1.1767,1.1786,455
2020.10.19,15:00,1.1785,1.1787,1.178,1.1782,228
2020.10.19,15:30,1.1781,1.1783,1.1773,1.1776,164
2020.10.19,16:00,1.1777,1.1783,1.1776,1.1778,170
2020.10.19,16:30,1.1779,1.1785,1.1777,1.1782,386
2020.10.19,17:00,1.1781,1.1793,1.1772,1.179,355
2020.10.19,17:30,1.1791,1.1792,1.1776,1.1781,381
2020.10.19,18:00,1.178,1.1785,1.1779,1.178,318
2020.10.19,18:30,1.1779,1.179,1.1776,1.1787,203
2020.10.19,19:00,1.1788,1.1789,1.1779,1.1783,262
2020.10.19,19:30,1.1782,1.1785,1.1781,1.1781,102
2020.10.19,20:00,1.1782,1.1784,1.1781,1.1783,118
2020.10.19,20:30,1.1782,1.1783,1.1777,1.1779,108
2020.10.19,21:00,1.1778,1.1781,1.1775,1.1779,92
2020.10.19,21:30,1.1778,1.1779,1.1766,1.1766,159
2020.10.19,22:00,1.1765,1.177,1.1763,1.1769,107
2020.10.19,22:30,1.177,1.1772,1.1767,1.1769,118
2020.10.19,23:00,1.1768,1.1769,1.1765,1.1768,77
2020.10.19,23:30,1.1769,1.1773,1.1768,1.1768,62
2020.10.20,00:00,1.1766,1.1771,1.1764,1.1766,104
2020.10.20,00:30,1.1765,1.1767,1.1765,1.1766,216
2020.10.20,02:00,1.1767,1.1769,1.1766,1.1767,10
2020.10.20,02:30,1.1766,1.1769,1.1764,1.1767,84
2020.10.20,03:00,1.1768,1.1773,1.1767,1.1771,112
2020.10.20,03:30,1.177,1.1775,1.1769,1.1774,77
2020.10.20,04:00,1.1775,1.1775,1.1769,1.177,132
2020.10.20,04:30,1.1771,1.1771,1.1764,1.1766,150
2020.10.20,05:00,1.1765,1.1768,1.1763,1.1767,89
2020.10.20,05:30,1.1766,1.1768,1.1765,1.1768,59
2020.10.20,06:00,1.1767,1.1771,1.1767,1.177,42
2020.10.20,06:30,1.1771,1.1776,1.177,1.1775,77
2020.10.20,07:00,1.1774,1.1777,1.1772,1.1776,45
2020.10.20,07:30,1.1775,1.1777,1.1775,1.1776,50
2020.10.20,08:00,1.1777,1.178,1.1775,1.1775,75
2020.10.20,08:30,1.1774,1.1779,1.1772,1.1776,95
2020.10.20,09:00,1.1777,1.1777,1.1769,1.1774,226
2020.10.20,09:30,1.1775,1.1778,1.1766,1.1766,256
2020.10.20,10:00,1.1767,1.1773,1.1759,1.1763,317
2020.10.20,10:30,1.1764,1.1778,1.1762,1.1776,319
2020.10.20,11:00,1.1775,1.1785,1.1769,1.1782,326
2020.10.20,11:30,1.1781,1.1792,1.1775,1.1781,252
2020.10.20,12:00,1.178,1.1796,1.178,1.1796,259
2020.10.20,12:30,1.1797,1.1808,1.1796,1.1805,289
2020.10.20,13:00,1.1806,1.1817,1.1803,1.1814,257
2020.10.20,13:30,1.1813,1.1817,1.1808,1.1813,239
2020.10.20,14:00,1.1812,1.1815,1.1808,1.1812,151
2020.10.20,14:30,1.1811,1.1811,1.18,1.1805,271
2020.10.20,15:00,1.1804,1.1811,1.1802,1.1809,268
2020.10.20,15:30,1.1808,1.1816,1.1806,1.1808,259
2020.10.20,16:00,1.1807,1.1816,1.1807,1.1814,188
2020.10.20,16:30,1.1815,1.1822,1.181,1.1819,464
2020.10.20,17:00,1.1818,1.1837,1.1814,1.1832,464
2020.10.20,17:30,1.1833,1.184,1.1831,1.1832,365
2020.10.20,18:00,1.1831,1.1832,1.1821,1.1824,422
2020.10.20,18:30,1.1823,1.1827,1.1821,1.1822,270
2020.10.20,19:00,1.1821,1.1828,1.1819,1.1822,200
2020.10.20,19:30,1.1823,1.1831,1.1823,1.1826,276
2020.10.20,20:00,1.1827,1.1835,1.1827,1.1835,85
2020.10.20,20:30,1.1834,1.1835,1.183,1.1831,104
2020.10.20,21:00,1.183,1.1834,1.1829,1.1829,118
2020.10.20,21:30,1.183,1.183,1.1825,1.1826,75
2020.10.20,22:00,1.1827,1.1829,1.1824,1.1824,180
2020.10.20,22:30,1.1825,1.1826,1.1821,1.1823,157
2020.10.20,23:00,1.1824,1.1826,1.1822,1.1823,48
2020.10.20,23:30,1.1824,1.1824,1.1819,1.1821,68
2020.10.21,00:00,1.1822,1.1826,1.1821,1.1824,41
2020.10.21,00:30,1.1825,1.1825,1.1821,1.1823,65
2020.10.21,02:30,1.1829,1.183,1.1825,1.1828,74
2020.10.21,03:00,1.1827,1.1833,1.1827,1.1832,120
2020.10.21,03:30,1.1833,1.1834,1.183,1.1833,135
2020.10.21,04:00,1.1832,1.1834,1.1829,1.1831,124
2020.10.21,04:30,1.1832,1.1843,1.1832,1.1834,195
2020.10.21,05:00,1.1835,1.1842,1.1834,1.184,116
2020.10.21,05:30,1.1841,1.1841,1.1836,1.1837,133
2020.10.21,06:00,1.1836,1.1844,1.1836,1.1844,121
2020.10.21,06:30,1.1845,1.1847,1.1842,1.1846,102
2020.10.21,07:00,1.1845,1.1847,1.1844,1.1846,76
2020.10.21,07:30,1.1845,1.1849,1.1844,1.1847,91
2020.10.21,08:00,1.1846,1.1848,1.1842,1.1843,88
2020.10.21,08:30,1.1844,1.1849,1.1842,1.1845,110
2020.10.21,09:00,1.1844,1.1862,1.1842,1.1861,418
2020.10.21,09:30,1.186,1.1862,1.1853,1.1854,305
2020.10.21,10:00,1.1853,1.1862,1.1848,1.1851,457
2020.10.21,10:30,1.185,1.1869,1.1846,1.1866,497
2020.10.21,11:00,1.1865,1.1866,1.1854,1.1854,348
2020.10.21,11:30,1.1853,1.186,1.1848,1.1849,333
2020.10.21,12:00,1.1848,1.1855,1.1843,1.1845,325
2020.10.21,12:30,1.1846,1.1848,1.1843,1.1845,356
2020.10.21,13:00,1.1844,1.1851,1.1842,1.1849,248
2020.10.21,13:30,1.1848,1.1859,1.1848,1.1858,253
2020.10.21,14:00,1.1857,1.186,1.1854,1.1856,262
2020.10.21,14:30,1.1855,1.1856,1.1841,1.185,336
2020.10.21,15:00,1.1849,1.186,1.1845,1.1859,271
2020.10.21,15:30,1.1858,1.1865,1.1858,1.1862,335
2020.10.21,16:00,1.1861,1.1862,1.1843,1.1844,365
2020.10.21,16:30,1.1845,1.1861,1.1843,1.186,434
2020.10.21,17:00,1.1861,1.1874,1.1857,1.1869,462
2020.10.21,17:30,1.187,1.188,1.187,1.1873,373
2020.10.21,18:00,1.1872,1.1877,1.1865,1.1867,372
2020.10.21,18:30,1.1866,1.1873,1.1866,1.1868,263
2020.10.21,19:00,1.1869,1.1878,1.1868,1.1878,376
2020.10.21,19:30,1.1877,1.1879,1.187,1.1873,255
2020.10.21,20:00,1.1872,1.1876,1.1865,1.187,177
2020.10.21,20:30,1.1869,1.1871,1.1865,1.1866,146
2020.10.21,21:00,1.1867,1.1868,1.1865,1.1867,95
2020.10.21,21:30,1.1868,1.1869,1.186,1.186,67
2020.10.21,22:00,1.1861,1.1862,1.186,1.1862,108
2020.10.21,22:30,1.1861,1.1862,1.1856,1.1858,125
2020.10.21,23:00,1.1859,1.1861,1.1853,1.1855,95
2020.10.21,23:30,1.1856,1.1862,1.1856,1.1856,73
2020.10.22,00:00,1.1861,1.1863,1.1853,1.1863,59
2020.10.22,00:30,1.1864,1.1864,1.1856,1.186,157
2020.10.22,02:30,1.1853,1.1854,1.185,1.1851,120
2020.10.22,03:00,1.185,1.1851,1.1843,1.1844,213
2020.10.22,03:30,1.1843,1.1847,1.1842,1.1845,161
2020.10.22,04:00,1.1846,1.1849,1.1844,1.1846,165
2020.10.22,04:30,1.1845,1.185,1.1844,1.1844,244
2020.10.22,05:00,1.1843,1.1844,1.1837,1.1841,173
2020.10.22,05:30,1.1842,1.1844,1.184,1.1841,76
2020.10.22,06:00,1.1842,1.1842,1.1839,1.184,81
2020.10.22,06:30,1.1839,1.1842,1.1839,1.1841,83
2020.10.22,07:00,1.1842,1.1842,1.184,1.1842,63
2020.10.22,07:30,1.1841,1.1844,1.1841,1.1844,82
2020.10.22,08:00,1.1843,1.1848,1.1842,1.1848,62
2020.10.22,08:30,1.1847,1.1849,1.1846,1.1848,98
2020.10.22,09:00,1.1849,1.1856,1.1848,1.1854,292
2020.10.22,09:30,1.1855,1.1859,1.1847,1.1847,254
2020.10.22,10:00,1.1846,1.1862,1.1839,1.186,555
2020.10.22,10:30,1.1859,1.1866,1.1856,1.186,368
2020.10.22,11:00,1.1859,1.186,1.1844,1.185,354
2020.10.22,11:30,1.1851,1.1853,1.1841,1.1843,396
2020.10.22,12:00,1.1844,1.1845,1.1834,1.1841,344
2020.10.22,12:30,1.184,1.1841,1.1826,1.1832,289
2020.10.22,13:00,1.1831,1.1837,1.1824,1.1835,367
2020.10.22,13:30,1.1836,1.184,1.1828,1.1828,189
2020.10.22,14:00,1.1829,1.1829,1.182,1.1821,249
2020.10.22,14:30,1.1822,1.1826,1.1815,1.1823,344
2020.10.22,15:00,1.1824,1.1827,1.1817,1.182,267
2020.10.22,15:30,1.1819,1.1828,1.181,1.1825,343
2020.10.22,16:00,1.1824,1.1836,1.1823,1.1834,333
2020.10.22,16:30,1.1833,1.1834,1.1821,1.1822,382
2020.10.22,17:00,1.1821,1.1827,1.1817,1.1823,419
2020.10.22,17:30,1.1824,1.183,1.1815,1.1828,513
2020.10.22,18:00,1.1827,1.1832,1.1819,1.1831,409
2020.10.22,18:30,1.1832,1.1832,1.1822,1.1822,193
2020.10.22,19:00,1.1823,1.1824,1.1819,1.1823,113
2020.10.22,19:30,1.1822,1.1824,1.1819,1.1821,122
2020.10.22,20:00,1.182,1.1825,1.1819,1.1824,139
2020.10.22,20:30,1.1823,1.1825,1.1818,1.1819,61
2020.10.22,21:00,1.182,1.1821,1.1817,1.1819,82
2020.10.22,21:30,1.1818,1.1821,1.1815,1.1818,119
2020.10.22,22:00,1.1817,1.1818,1.1815,1.1816,88
2020.10.22,22:30,1.1817,1.182,1.1816,1.1818,56
2020.10.22,23:00,1.1819,1.182,1.1817,1.1819,51
2020.10.22,23:30,1.1818,1.1819,1.1817,1.1817,70
2020.10.23,00:00,1.1818,1.1823,1.1816,1.182,29
2020.10.23,00:30,1.1819,1.1823,1.1819,1.182,407
2020.10.23,02:30,1.1819,1.182,1.1812,1.1813,189
2020.10.23,03:00,1.1812,1.1814,1.1791,1.1796,364
2020.10.23,03:30,1.1795,1.18,1.1786,1.1799,415
2020.10.23,04:00,1.1798,1.1803,1.1794,1.1802,157
2020.10.23,04:30,1.1801,1.1804,1.1796,1.1803,159
2020.10.23,05:00,1.1802,1.1803,1.1797,1.18,129
2020.10.23,05:30,1.1801,1.1803,1.1799,1.1803,173
2020.10.23,06:00,1.1802,1.1804,1.1799,1.1799,76
2020.10.23,06:30,1.18,1.1802,1.1797,1.1799,70
2020.10.23,07:00,1.1798,1.1799,1.1794,1.1797,114
2020.10.23,07:30,1.1798,1.1801,1.1796,1.1801,114
2020.10.23,08:00,1.18,1.1802,1.1798,1.1799,86
2020.10.23,08:30,1.1798,1.1803,1.1797,1.1803,130
2020.10.23,09:00,1.1802,1.1802,1.1791,1.1792,227
2020.10.23,09:30,1.1793,1.1799,1.1791,1.1798,172
2020.10.23,10:00,1.1797,1.1807,1.1796,1.1803,449
2020.10.23,10:30,1.1805,1.183,1.1805,1.1828,610
2020.10.23,11:00,1.1827,1.1846,1.1827,1.1842,444
2020.10.23,11:30,1.1841,1.1844,1.1836,1.1838,252
2020.10.23,12:00,1.1837,1.1852,1.1833,1.1848,232
2020.10.23,12:30,1.1847,1.1853,1.1843,1.1846,208
2020.10.23,13:00,1.1845,1.185,1.1842,1.1842,208
2020.10.23,13:30,1.1843,1.1847,1.184,1.1847,193
2020.10.23,14:00,1.1846,1.1848,1.1842,1.1845,164
2020.10.23,14:30,1.1846,1.1852,1.1843,1.1844,167
2020.10.23,15:00,1.1845,1.1859,1.1845,1.1858,343
2020.10.23,15:30,1.1857,1.1858,1.1849,1.1852,234
2020.10.23,16:00,1.1853,1.1854,1.1845,1.1849,137
2020.10.23,16:30,1.1848,1.1849,1.1836,1.1838,387
2020.10.23,17:00,1.1837,1.1838,1.1824,1.1827,365
2020.10.23,17:30,1.1826,1.1835,1.1825,1.1834,277
2020.10.23,18:00,1.1835,1.1842,1.1832,1.1841,267
2020.10.23,18:30,1.184,1.1844,1.1837,1.1842,159
2020.10.23,19:00,1.1841,1.1843,1.1833,1.1839,139
2020.10.23,19:30,1.1838,1.1843,1.1837,1.1842,91
2020.10.23,20:00,1.1841,1.1857,1.1841,1.1854,185
2020.10.23,20:30,1.1855,1.1855,1.1852,1.1854,70
2020.10.23,21:00,1.1855,1.186,1.1854,1.1859,83
2020.10.23,21:30,1.186,1.1861,1.1857,1.1858,77
2020.10.23,22:00,1.1857,1.186,1.1856,1.1857,31
2020.10.23,22:30,1.1856,1.1862,1.1856,1.1861,62
2020.10.23,23:00,1.1862,1.1864,1.1857,1.186,75
2020.10.23,23:30,1.1861,1.1862,1.1859,1.1859,33
2020.10.25,03:00,1.1859,1.1859,1.1859,1.1859,6
2020.10.25,19:00,1.1859,1.1859,1.1859,1.1859,4
